"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","YearFiveFold","YearTenFold"
1987,10,27,2,1805,1805,1920,1913,"CO",555,,75,68,,7,0,"BTV","EWR",266,,,0,,0,,,,,,0,0
1987,10,17,6,1748,1750,2058,2101,"CO",556,,130,131,,-3,-2,"SNA","DEN",846,,,0,,0,,,,,,1,0
1987,10,23,5,1750,1750,2058,2101,"CO",556,,128,131,,-3,0,"SNA","DEN",846,,,0,,0,,,,,,4,0
1987,10,24,6,1750,1750,2045,2101,"CO",556,,115,131,,-16,0,"SNA","DEN",846,,,0,,0,,,,,,2,0
1987,10,9,5,805,805,845,859,"CO",557,,40,54,,-14,0,"IAH","AUS",140,,,0,,0,,,,,,0,0
1987,10,26,1,1025,1025,1124,1131,"CO",560,,59,66,,-7,0,"IAD","EWR",213,,,0,,0,,,,,,2,0
1987,10,3,6,735,735,938,945,"CO",560,,123,130,,-7,0,"MCO","IAD",758,,,0,,0,,,,,,4,0
1987,10,18,7,735,735,933,945,"CO",560,,118,130,,-12,0,"MCO","IAD",758,,,0,,0,,,,,,3,0
1987,10,8,4,1514,1515,1634,1637,"CO",561,,140,142,,-3,-1,"MKE","DEN",895,,,0,,0,,,,,,4,0
1987,10,3,6,810,810,850,859,"CO",562,,40,49,,-9,0,"SCK","FAT",114,,,0,,0,,,,,,0,0
1987,10,16,5,1534,810,,859,"CO",562,,,49,,,444,"SCK","FAT",114,,,0,,1,,,,,,2,0
1987,10,21,3,806,810,850,859,"CO",562,,44,49,,-9,-4,"SCK","FAT",114,,,0,,0,,,,,,3,0
1987,10,17,6,945,945,953,955,"CO",566,,68,70,,-2,0,"AMA","DEN",358,,,0,,0,,,,,,0,0
1987,10,13,2,825,825,914,918,"CO",566,,49,53,,-4,0,"MAF","AMA",228,,,0,,0,,,,,,4,0
1987,10,19,1,1805,1805,1824,1815,"CO",568,,79,70,,9,0,"AMA","DEN",358,,,0,,0,,,,,,1,0
1987,10,24,6,1455,1455,1608,1628,"CO",568,,73,93,,-20,0,"IAH","MAF",429,,,0,,0,,,,,,2,0
1987,10,6,2,1650,1650,1743,1743,"CO",568,,53,53,,0,0,"MAF","AMA",228,,,0,,0,,,,,,1,0
1987,10,10,6,640,640,858,814,"CO",569,,198,154,,44,0,"IND","DEN",977,,,0,,0,,,,,,4,0
1987,10,27,2,810,810,901,908,"CO",571,,51,58,,-7,0,"IAH","SAT",191,,,0,,0,,,,,,4,0
1987,10,24,6,1128,1130,1524,1539,"CO",572,,176,189,,-15,-2,"IAH","PHL",1324,,,0,,0,,,,,,4,0
1987,10,26,1,1129,1130,1528,1539,"CO",572,,179,189,,-11,-1,"IAH","PHL",1324,,,0,,0,,,,,,1,0
1987,10,12,1,1041,1025,1125,1124,"CO",573,,44,59,,1,16,"IAH","CRP",201,,,0,,0,,,,,,4,0
1987,10,13,2,720,720,941,943,"CO",573,,201,203,,-2,0,"PHL","IAH",1324,,,0,,0,,,,,,2,0
1987,10,6,2,1540,1540,1822,1817,"CO",574,,102,97,,5,0,"PHX","DEN",602,,,0,,0,,,,,,2,0
1987,10,19,1,2142,2145,2,26,"CO",580,,80,101,,-24,-3,"DEN","MCI",533,,,0,,0,,,,,,4,0
1987,10,2,5,1357,1400,1447,1450,"CO",582,,50,50,,-3,-3,"GJT","DEN",212,,,0,,0,,,,,,4,0
1987,10,5,1,1357,1400,1453,1450,"CO",582,,56,50,,3,-3,"GJT","DEN",212,,,0,,0,,,,,,4,0
1987,10,24,6,1759,1800,1957,1947,"CO",583,,238,227,,10,-1,"IAD","DEN",1452,,,0,,0,,,,,,3,0
1987,10,1,4,1345,1320,1901,1836,"CO",586,,196,196,,25,25,"DEN","IAD",1452,,,0,,0,,,,,,0,0
1987,10,25,7,1610,1555,1709,1655,"CO",587,,179,180,,14,15,"CMH","DEN",1155,,,0,,0,,,,,,3,0
1987,10,24,6,1740,1740,1919,1914,"CO",587,,159,154,,5,0,"DEN","SNA",846,,,0,,0,,,,,,0,0
1987,10,18,7,1047,1050,1045,1051,"CO",591,,58,61,,-6,-3,"ELP","TUS",269,,,0,,0,,,,,,0,0
1987,10,23,5,820,820,1245,1245,"CO",592,,205,205,,0,0,"IAH","EWR",1400,,,0,,0,,,,,,1,0
1987,10,3,6,1318,1320,1405,1416,"CO",593,,47,56,,-11,-2,"BTR","IAH",253,,,0,,0,,,,,,0,0
1987,10,18,7,1825,1825,1944,1939,"CO",596,,79,74,,5,0,"OKC","IAH",395,,,0,,0,,,,,,0,0
1987,10,1,4,1650,1650,1859,1850,"CO",597,,189,180,,9,0,"BWI","IAH",1235,,,0,,0,,,,,,0,0
1987,11,20,5,1459,1500,1557,1550,"PI",944,,58,50,,7,-1,"JFK","UCA",191,,,0,,0,,,,,,3,0
1987,11,14,6,1705,1705,1802,1810,"PI",944,,57,65,,-8,0,"SYR","BOS",264,,,0,,0,,,,,,2,0
1987,11,20,5,2040,2031,2151,2142,"PI",945,,71,71,,9,9,"SYR","DCA",298,,,0,,0,,,,,,4,0
1987,11,12,4,1917,1915,2039,2025,"PI",946,,82,70,,14,2,"ORF","EWR",284,,,0,,0,,,,,,3,0
1987,11,19,4,1835,1826,1905,1849,"PI",948,,30,23,,16,9,"LYH","CHO",70,,,0,,0,,,,,,0,0
1987,11,12,4,2055,2046,2207,2153,"PI",950,,72,67,,14,9,"BWI","ALB",288,,,0,,0,,,,,,2,0
1987,11,23,1,2042,2041,2142,2141,"PI",950,,60,60,,1,1,"BWI","BGM",212,,,0,,0,,,,,,0,0
1987,11,18,3,2106,2059,2307,2229,"PI",951,,121,90,,38,7,"LGA","GSO",461,,,0,,0,,,,,,4,0
1987,11,18,3,1855,1855,1943,1950,"PI",955,,48,55,,-7,0,"ISP","SYR",222,,,0,,0,,,,,,1,0
1987,11,3,2,1617,1615,1752,1750,"PI",959,,95,95,,2,2,"LGA","GSO",461,,,0,,0,,,,,,4,0
1987,11,5,4,825,825,919,927,"PI",962,,54,62,,-8,0,"GSO","BWI",278,,,0,,0,,,,,,2,0
1987,11,23,1,956,955,1036,1035,"PS",1400,,40,40,,1,1,"LAX","SAN",109,,,0,,0,,,,,,2,0
1987,11,2,1,755,755,858,908,"PS",1405,,63,73,,-10,0,"BUR","SFO",326,,,0,,0,,,,,,4,0
1987,11,3,2,756,755,857,908,"PS",1405,,61,73,,-11,1,"BUR","SFO",326,,,0,,0,,,,,,2,0
1987,11,8,7,754,755,852,908,"PS",1405,,58,73,,-16,-1,"BUR","SFO",326,,,0,,0,,,,,,1,0
1987,11,9,1,2032,2033,2140,2139,"PS",1410,,68,66,,1,-1,"SJC","LAX",308,,,0,,0,,,,,,4,0
1987,11,7,6,1010,1009,1123,1118,"PS",1411,,73,69,,5,1,"LAX","OAK",337,,,0,,0,,,,,,3,0
1987,11,12,4,1049,1009,1202,1118,"PS",1411,,73,69,,44,40,"LAX","OAK",337,,,0,,0,,,,,,2,0
1987,11,18,3,1010,1009,1118,1118,"PS",1411,,68,69,,0,1,"LAX","OAK",337,,,0,,0,,,,,,2,0
1987,11,2,1,817,810,934,913,"PS",1412,,77,63,,21,7,"SFO","BUR",326,,,0,,0,,,,,,1,0
1987,11,10,2,1014,1015,1110,1120,"PS",1414,,56,65,,-10,-1,"SFO","BUR",326,,,0,,0,,,,,,1,0
1987,11,11,3,1909,1910,2024,2024,"PS",1427,,75,74,,0,-1,"BUR","SFO",326,,,0,,0,,,,,,3,0
1987,11,19,4,1911,1910,2020,2024,"PS",1427,,69,74,,-4,1,"BUR","SFO",326,,,0,,0,,,,,,0,0
1987,11,7,6,735,735,757,759,"PS",1435,,82,84,,-2,0,"TUS","LAX",451,,,0,,0,,,,,,4,0
1987,11,23,1,734,735,802,759,"PS",1435,,88,84,,3,-1,"TUS","LAX",451,,,0,,0,,,,,,2,0
1987,11,29,7,851,850,1007,1005,"PS",1437,,76,75,,2,1,"LAX","SMF",373,,,0,,0,,,,,,4,0
1987,11,13,5,2356,2355,57,57,"PS",1438,,61,62,,0,1,"SFO","LAX",337,,,0,,0,,,,,,1,0
1987,11,9,1,937,937,1041,1040,"PS",1442,,64,63,,1,0,"OAK","BUR",325,,,0,,0,,,,,,0,0
1987,11,1,7,849,850,950,955,"PS",1443,,61,65,,-5,-1,"BUR","SJC",296,,,0,,0,,,,,,1,0
1987,11,14,6,1143,1145,1256,1253,"PS",1445,,73,68,,3,-2,"BUR","OAK",325,,,0,,0,,,,,,2,0
1987,11,15,7,1143,1145,1259,1253,"PS",1445,,76,68,,6,-2,"BUR","OAK",325,,,0,,0,,,,,,3,0
1987,11,23,1,1142,1145,1246,1253,"PS",1445,,64,68,,-7,-3,"BUR","OAK",325,,,0,,0,,,,,,4,0
1987,11,27,5,1419,1420,1524,1523,"PS",1446,,65,63,,1,-1,"OAK","BUR",325,,,0,,0,,,,,,4,0
1987,11,18,3,624,625,710,717,"PS",1447,,46,52,,-7,-1,"LAS","BUR",223,,,0,,0,,,,,,1,0
1987,11,11,3,1722,1722,1828,1825,"PS",1450,,66,63,,3,0,"OAK","BUR",325,,,0,,0,,,,,,3,0
1987,11,17,2,842,830,1014,940,"PS",1457,,92,70,,34,12,"LAX","SFO",337,,,0,,0,,,,,,1,0
1987,11,11,3,749,745,809,759,"PS",1457,,80,74,,10,4,"PHX","LAX",370,,,0,,0,,,,,,3,0
1987,11,16,1,931,930,1051,1040,"PS",1459,,80,70,,11,1,"LAX","SFO",337,,,0,,0,,,,,,2,0
1987,11,28,6,1849,1850,1957,1957,"PS",1463,,68,67,,0,-1,"BUR","OAK",325,,,0,,0,,,,,,2,0
1987,11,22,7,2019,2019,2117,2122,"PS",1465,,58,63,,-5,0,"BUR","OAK",325,,,0,,0,,,,,,2,0
1987,11,18,3,639,635,757,753,"PS",1468,,78,78,,4,4,"SFO","SAN",447,,,0,,0,,,,,,4,0
1987,11,9,1,1637,1630,1746,1743,"PS",1473,,69,73,,3,7,"LAX","SFO",337,,,0,,0,,,,,,4,0
1987,11,16,1,1630,1630,1739,1743,"PS",1473,,69,73,,-4,0,"LAX","SFO",337,,,0,,0,,,,,,4,0
1987,11,18,3,1230,1231,1343,1343,"PS",1478,,73,72,,0,-1,"OAK","SAN",446,,,0,,0,,,,,,1,0
1987,11,3,2,1916,1915,2047,2033,"PS",1480,,91,78,,14,1,"SFO","SAN",447,,,0,,0,,,,,,4,0
1987,11,25,3,2226,2045,2348,2203,"PS",1487,,82,78,,105,101,"SAN","OAK",446,,,0,,0,,,,,,3,0
1987,11,4,3,815,815,929,932,"PS",1489,,74,77,,-3,0,"SNA","OAK",371,,,0,,0,,,,,,2,0
1987,11,14,6,1629,1630,1722,1721,"PS",1491,,53,51,,1,-1,"LAS","SNA",226,,,0,,0,,,,,,3,0
1987,11,22,7,758,800,856,858,"PS",1492,,58,58,,-2,-2,"SNA","LAS",226,,,0,,0,,,,,,2,0
1987,11,19,4,2045,2055,2108,2113,"PS",1497,,23,18,,-5,-10,"OAK","SFO",11,,,0,,0,,,,,,0,0
1987,11,5,4,2025,1758,2146,1908,"PS",1500,,81,70,,158,147,"SMF","LAX",373,,,0,,0,,,,,,0,0
1987,11,14,6,1800,1758,1909,1908,"PS",1500,,69,70,,1,2,"SMF","LAX",373,,,0,,0,,,,,,2,0
1987,11,5,4,2152,2110,2227,2147,"PS",1502,,35,37,,40,42,"LAX","SAN",109,,,0,,0,,,,,,2,0
1987,11,2,1,2007,1930,2123,2040,"PS",1502,,76,70,,43,37,"SMF","LAX",373,,,0,,0,,,,,,0,0
1987,11,21,6,854,843,1139,1135,"PS",1504,,105,112,,4,11,"LAX","ABQ",677,,,0,,0,,,,,,2,0
1987,11,13,5,659,700,815,812,"PS",1504,,76,72,,3,-1,"SFO","LAX",337,,,0,,0,,,,,,3,0
1987,11,22,7,702,700,815,812,"PS",1504,,73,72,,3,2,"SFO","LAX",337,,,0,,0,,,,,,3,0
1987,11,2,1,736,710,835,803,"PS",1512,,59,53,,32,26,"LAX","LAS",236,,,0,,0,,,,,,0,0
1987,11,9,1,710,710,802,803,"PS",1512,,52,53,,-1,0,"LAX","LAS",236,,,0,,0,,,,,,1,0
1987,11,11,3,711,710,805,803,"PS",1512,,54,53,,2,1,"LAX","LAS",236,,,0,,0,,,,,,2,0
1987,11,8,7,641,640,733,736,"PS",1521,,52,56,,-3,1,"LAS","LAX",236,,,0,,0,,,,,,0,0
1987,11,4,3,1240,1240,1339,1337,"PS",1525,,59,57,,2,0,"LAS","LAX",236,,,0,,0,,,,,,2,0
1987,11,12,4,1422,1410,1529,1519,"PS",1525,,67,69,,10,12,"LAX","OAK",337,,,0,,0,,,,,,2,0
1987,11,14,6,1956,1955,2209,2204,"PS",1526,,73,69,,5,1,"LAX","PHX",370,,,0,,0,,,,,,0,0
1987,11,19,4,1909,1900,2036,2012,"PS",1528,,87,72,,24,9,"SFO","LAX",337,,,0,,0,,,,,,2,0
1987,11,24,2,1814,1810,1913,1912,"PS",1542,,59,62,,1,4,"SMF","BUR",358,,,0,,0,,,,,,2,0
1987,11,1,7,749,750,841,841,"PS",1546,,52,51,,0,-1,"BUR","LAS",223,,,0,,0,,,,,,0,0
1987,11,16,1,750,750,846,841,"PS",1546,,56,51,,5,0,"BUR","LAS",223,,,0,,0,,,,,,2,0
1987,11,25,3,2245,2200,2356,2307,"PS",1547,,71,67,,49,45,"LAX","SFO",337,,,0,,0,,,,,,2,0
1987,11,19,4,833,833,943,935,"PS",1548,,70,62,,8,0,"SMF","BUR",358,,,0,,0,,,,,,3,0
1987,11,4,3,2006,1940,2257,2035,"PS",1549,,171,55,,142,26,"LAS","LAX",236,,,0,,0,,,,,,3,0
1987,11,14,6,1939,1940,2036,2035,"PS",1549,,57,55,,1,-1,"LAS","LAX",236,,,0,,0,,,,,,2,0
1987,11,18,3,1010,1010,1121,1122,"PS",1551,,71,72,,-1,0,"BUR","SMF",358,,,0,,0,,,,,,3,0
1987,11,17,2,1224,1225,1347,1344,"PS",1560,,83,79,,3,-1,"SMF","SAN",480,,,0,,0,,,,,,1,0
1987,11,26,4,1236,1237,1327,1327,"PS",1561,,51,50,,0,-1,"LAS","BUR",223,,,0,,0,,,,,,3,0
1987,11,4,3,704,705,811,809,"PS",1562,,67,64,,2,-1,"OAK","BUR",325,,,0,,0,,,,,,4,0
1987,11,11,3,825,825,949,953,"PS",1565,,84,88,,-4,0,"SAN","SFO",447,,,0,,0,,,,,,3,0
1987,11,4,3,1838,1810,1936,1859,"PS",1566,,58,49,,37,28,"BUR","LAS",223,,,0,,0,,,,,,3,0
1987,11,15,7,1827,1810,1915,1859,"PS",1566,,48,49,,16,17,"BUR","LAS",223,,,0,,0,,,,,,0,0
1987,11,4,3,1706,1640,1817,1742,"PS",1566,,71,62,,35,26,"SMF","BUR",358,,,0,,0,,,,,,4,0
1987,11,9,1,1714,1715,1822,1823,"PS",1569,,68,68,,-1,-1,"BUR","SMF",358,,,0,,0,,,,,,1,0
1987,11,13,5,1755,1715,1920,1823,"PS",1569,,85,68,,57,40,"BUR","SMF",358,,,0,,0,,,,,,3,0
1987,11,16,1,1635,1635,1805,1800,"PS",1577,,90,85,,5,0,"SAN","SFO",447,,,0,,0,,,,,,1,0
1987,11,13,5,103,50,202,152,"PS",1578,,59,62,,10,13,"SFO","LAX",337,,,0,,0,,,,,,3,0
1987,11,2,1,1859,1841,2033,2010,"PS",1580,,94,89,,23,18,"RDM","SFO",462,,,0,,0,,,,,,0,0
1987,11,27,5,1113,1115,1232,1239,"PS",1583,,79,84,,-7,-2,"SAN","SMF",480,,,0,,0,,,,,,3,0
1987,11,28,6,1439,1442,1543,1535,"PS",1585,,64,53,,8,-3,"LAS","SAN",258,,,0,,0,,,,,,3,0
1987,11,6,5,1414,1415,1533,1532,"PS",1592,,79,77,,1,-1,"SMF","SNA",404,,,0,,0,,,,,,3,0
1987,11,10,2,2130,2130,2220,2219,"PS",1595,,50,49,,1,0,"LAS","SNA",226,,,0,,0,,,,,,0,0
1987,11,20,5,2132,2130,2231,2219,"PS",1595,,59,49,,12,2,"LAS","SNA",226,,,0,,0,,,,,,3,0
1987,11,12,4,1319,1319,1456,1442,"PS",1597,,97,83,,14,0,"SNA","SMF",404,,,0,,0,,,,,,2,0
1987,11,9,1,707,705,825,818,"PS",1602,,78,73,,7,2,"SJC","SNA",342,,,0,,0,,,,,,2,0
1987,11,15,7,1139,1140,1250,1249,"PS",1604,,71,69,,1,-1,"SJC","SNA",342,,,0,,0,,,,,,4,0
1987,11,22,7,1908,1910,2016,2019,"PS",1620,,68,69,,-3,-2,"SJC","SNA",342,,,0,,0,,,,,,4,0
1987,11,11,3,728,725,857,853,"PS",1622,,89,88,,4,3,"SEA","RNO",564,,,0,,0,,,,,,1,0
1987,11,20,5,724,725,926,853,"PS",1622,,122,88,,33,-1,"SEA","RNO",564,,,0,,0,,,,,,0,0
1987,11,10,2,705,705,812,817,"PS",1635,,67,72,,-5,0,"LAX","SMF",373,,,0,,0,,,,,,4,0
1987,11,24,2,824,800,929,909,"PS",1640,,65,69,,20,24,"SFO","ONT",363,,,0,,0,,,,,,2,0
1987,11,14,6,1755,1755,1911,1912,"PS",1647,,76,77,,-1,0,"ONT","SFO",363,,,0,,0,,,,,,1,0
1987,11,23,1,1754,1755,1906,1912,"PS",1647,,72,77,,-6,-1,"ONT","SFO",363,,,0,,0,,,,,,1,0
1987,11,13,5,2149,2110,2240,2204,"PS",1648,,51,54,,36,39,"LAX","LAS",236,,,0,,0,,,,,,1,0
1987,11,7,6,1805,1805,1912,1912,"PS",1656,,67,67,,0,0,"RNO","BUR",374,,,0,,0,,,,,,1,0
1987,11,25,3,2202,2135,2324,2253,"PS",1657,,82,78,,31,27,"SAN","SJC",417,,,0,,0,,,,,,4,0
1987,11,14,6,652,653,804,803,"PS",1659,,72,70,,1,-1,"BUR","SMF",358,,,0,,0,,,,,,0,0
1987,11,17,2,1722,1636,1843,1741,"PS",1665,,81,65,,62,46,"BUR","SJC",296,,,0,,0,,,,,,3,0
1987,11,30,1,1741,1636,1850,1741,"PS",1665,,69,65,,69,65,"BUR","SJC",296,,,0,,0,,,,,,1,0
1987,11,6,5,843,843,951,956,"PS",1667,,68,73,,-5,0,"LAX","CCR",346,,,0,,0,,,,,,3,0
1987,11,14,6,1008,1010,1111,1107,"PS",1670,,63,57,,4,-2,"SAN","LAS",258,,,0,,0,,,,,,0,0
1987,11,24,2,1010,1010,1115,1107,"PS",1670,,65,57,,8,0,"SAN","LAS",258,,,0,,0,,,,,,4,0
1987,11,18,3,831,832,946,941,"PS",1670,,75,69,,5,-1,"SJC","SAN",417,,,0,,0,,,,,,3,0
1987,11,16,1,830,830,935,928,"PS",1674,,65,58,,7,0,"SAN","LAS",258,,,0,,0,,,,,,0,0
1987,11,22,7,1945,1945,2114,2108,"PS",1679,,89,83,,6,0,"LAS","SFO",414,,,0,,0,,,,,,1,0
1987,11,3,2,1723,1725,1831,1840,"PS",1683,,68,75,,-9,-2,"SAN","SJC",417,,,0,,0,,,,,,3,0
1987,11,12,4,1857,1855,2018,2007,"PS",1686,,81,72,,11,2,"SJC","SAN",417,,,0,,0,,,,,,3,0
1987,11,25,3,1204,1207,1341,1329,"PS",1693,,97,82,,12,-3,"SNA","SFO",372,,,0,,0,,,,,,1,0
1987,11,30,1,1319,1207,1503,1329,"PS",1693,,104,82,,94,72,"SNA","SFO",372,,,0,,0,,,,,,1,0
1987,11,25,3,924,918,1049,1034,"PS",1698,,85,76,,15,6,"SFO","SNA",372,,,0,,0,,,,,,1,0
1987,11,28,6,919,918,1031,1034,"PS",1698,,72,76,,-3,1,"SFO","SNA",372,,,0,,0,,,,,,2,0
1987,11,23,1,1459,1500,1715,1725,"PS",1700,,136,145,,-10,-1,"SEA","LAX",954,,,0,,0,,,,,,3,0
1987,11,7,6,939,940,1033,1034,"PS",1703,,54,54,,-1,-1,"LAS","LAX",236,,,0,,0,,,,,,1,0
1987,11,17,2,1102,1059,1203,1147,"PS",1703,,61,48,,16,3,"LAX","FAT",209,,,0,,0,,,,,,0,0
1987,11,28,6,859,900,1004,1011,"PS",1708,,65,71,,-7,-1,"SFO","LAX",337,,,0,,0,,,,,,2,0
1987,11,4,3,1248,1246,1403,1355,"PS",1709,,75,69,,8,2,"LAX","OAK",337,,,0,,0,,,,,,4,0
1987,11,16,1,1245,1246,1358,1355,"PS",1709,,73,69,,3,-1,"LAX","OAK",337,,,0,,0,,,,,,4,0
1987,11,21,6,1307,1246,1552,1529,"PS",1712,,105,103,,23,21,"LAX","ABQ",677,,,0,,0,,,,,,0,0
1987,11,24,2,1006,1005,1115,1117,"PS",1715,,69,72,,-2,1,"BUR","SFO",326,,,0,,0,,,,,,1,0
1987,11,9,1,1103,1104,1154,1154,"PS",1717,,51,50,,0,-1,"LAS","BUR",223,,,0,,0,,,,,,3,0
1987,11,14,6,1730,1708,1817,1800,"PS",1718,,47,52,,17,22,"FAT","LAX",209,,,0,,0,,,,,,0,0
1987,11,12,4,1543,1541,1647,1647,"PS",1719,,64,66,,0,2,"LAX","OAK",337,,,0,,0,,,,,,0,0
1987,11,5,4,2121,1945,2341,2211,"PS",1723,,140,146,,90,96,"LAX","SEA",954,,,0,,0,,,,,,2,0
1987,11,15,7,1959,1945,2248,2211,"PS",1723,,169,146,,37,14,"LAX","SEA",954,,,0,,0,,,,,,4,0
1987,11,10,2,1835,1835,1911,1913,"PS",1723,,36,38,,-2,0,"SAN","LAX",109,,,0,,0,,,,,,0,0
1987,11,25,3,1840,1835,1920,1913,"PS",1723,,40,38,,7,5,"SAN","LAX",109,,,0,,0,,,,,,0,0
1987,11,30,1,2016,1835,2116,1913,"PS",1723,,60,38,,123,101,"SAN","LAX",109,,,0,,0,,,,,,3,0
1987,11,20,5,2315,2240,2357,2315,"PS",1723,,42,35,,42,35,"SEA","BLI",94,,,0,,0,,,,,,0,0
1987,11,19,4,1523,1510,1628,1624,"PS",1725,,65,74,,4,13,"BUR","SFO",326,,,0,,0,,,,,,4,0
1987,11,2,1,1649,1650,1815,1813,"PS",1725,,86,83,,2,-1,"SFO","EUG",451,,,0,,0,,,,,,2,0
1987,11,19,4,659,655,814,802,"PS",1726,,75,67,,12,4,"SJC","LAX",308,,,0,,0,,,,,,3,0
1987,11,10,2,1114,1115,1123,1129,"PS",1727,,69,74,,-6,-1,"PHX","LAX",370,,,0,,0,,,,,,4,0
1987,11,10,2,1344,1343,1446,1448,"PS",1729,,62,65,,-2,1,"LAX","SJC",308,,,0,,0,,,,,,3,0
1987,11,14,6,652,653,812,810,"PS",1731,,80,77,,2,-1,"LGB","SFO",354,,,0,,0,,,,,,2,0
1987,11,17,2,721,653,848,810,"PS",1731,,87,77,,38,28,"LGB","SFO",354,,,0,,0,,,,,,2,0
1987,11,15,7,2217,2210,2323,2313,"PS",1733,,66,63,,10,7,"LAX","SJC",308,,,0,,0,,,,,,0,0
1987,11,5,4,1455,1451,1558,1556,"PS",1737,,63,65,,2,4,"LAX","SJC",308,,,0,,0,,,,,,2,0
1987,11,1,7,1904,1900,2024,2012,"PS",1741,,80,72,,12,4,"LAX","SFO",337,,,0,,0,,,,,,4,0
1987,11,25,3,1937,1900,2049,2012,"PS",1741,,72,72,,37,37,"LAX","SFO",337,,,0,,0,,,,,,3,0
1987,11,3,2,2200,2200,2326,2309,"PS",1744,,86,69,,17,0,"SFO","LAX",337,,,0,,0,,,,,,1,0
1987,11,4,3,1230,1211,1514,1433,"PS",1748,,104,82,,41,19,"LAX","TUS",451,,,0,,0,,,,,,2,0
1987,11,11,3,2300,2300,9,5,"PS",1749,,69,65,,4,0,"LAX","SFO",337,,,0,,0,,,,,,3,0
1987,11,20,5,15,2355,123,59,"PS",1751,,68,64,,24,20,"LAX","SFO",337,,,0,,0,,,,,,1,0
1987,11,6,5,1254,1252,1405,1405,"PS",1752,,71,73,,0,2,"SFO","ONT",363,,,0,,0,,,,,,2,0
1987,11,9,1,1253,1252,1404,1405,"PS",1752,,71,73,,-1,1,"SFO","ONT",363,,,0,,0,,,,,,2,0
1987,11,24,2,1251,1252,1412,1405,"PS",1752,,81,73,,7,-1,"SFO","ONT",363,,,0,,0,,,,,,3,0
1987,11,29,7,1257,1252,1409,1405,"PS",1752,,72,73,,4,5,"SFO","ONT",363,,,0,,0,,,,,,4,0
1987,11,4,3,1737,1735,1857,1841,"PS",1754,,80,66,,16,2,"SFO","BUR",326,,,0,,0,,,,,,2,0
1987,11,24,2,1139,1140,1304,1305,"PS",1759,,85,85,,-1,-1,"SAN","SFO",447,,,0,,0,,,,,,0,0
1987,11,15,7,1355,1335,1444,1424,"PS",1759,,49,49,,20,20,"SFO","RNO",192,,,0,,0,,,,,,1,0
1987,11,5,4,1437,1438,1545,1545,"PS",1760,,68,67,,0,-1,"MFR","SFO",329,,,0,,0,,,,,,3,0
1987,11,25,3,1526,1438,1630,1545,"PS",1760,,64,67,,45,48,"MFR","SFO",329,,,0,,0,,,,,,1,0
1987,11,22,7,1911,1910,2027,2001,"PS",1762,,76,51,,26,1,"LAX","LAS",236,,,0,,0,,,,,,0,0
1987,11,4,3,1731,1730,1902,1842,"PS",1762,,91,72,,20,1,"SFO","LAX",337,,,0,,0,,,,,,4,0
1987,11,5,4,940,940,1111,1103,"PS",1763,,91,83,,8,0,"SAN","SFO",447,,,0,,0,,,,,,3,0
1987,11,10,2,940,940,1108,1103,"PS",1763,,88,83,,5,0,"SAN","SFO",447,,,0,,0,,,,,,4,0
1987,11,29,7,1339,1335,1449,1444,"PS",1766,,70,69,,5,4,"SFO","BUR",326,,,0,,0,,,,,,3,0
1987,11,9,1,1530,1530,1636,1643,"PS",1771,,66,73,,-7,0,"LAX","SFO",337,,,0,,0,,,,,,4,0
1987,11,22,7,1530,1530,1641,1643,"PS",1771,,71,73,,-2,0,"LAX","SFO",337,,,0,,0,,,,,,3,0
1987,11,22,7,1835,1830,1950,1945,"PS",1777,,75,75,,5,5,"LAX","SFO",337,,,0,,0,,,,,,2,0
1987,11,10,2,1110,1109,1215,1220,"PS",1780,,65,71,,-5,1,"MFR","SFO",329,,,0,,0,,,,,,0,0
1987,11,15,7,1108,1109,1216,1220,"PS",1780,,68,71,,-4,-1,"MFR","SFO",329,,,0,,0,,,,,,2,0
1987,11,24,2,1117,1109,1230,1220,"PS",1780,,73,71,,10,8,"MFR","SFO",329,,,0,,0,,,,,,2,0
1987,11,26,4,1021,1021,1136,1137,"PS",1782,,75,76,,-1,0,"SFO","SNA",372,,,0,,0,,,,,,2,0
1987,11,23,1,1322,1323,1411,1419,"PS",1784,,49,56,,-8,-1,"RNO","SFO",192,,,0,,0,,,,,,3,0
1987,11,8,7,1133,1130,1305,1258,"PS",1784,,92,88,,7,3,"SEA","RNO",564,,,0,,0,,,,,,0,0
1987,11,5,4,1449,1445,1610,1602,"PS",1784,,81,77,,8,4,"SFO","SAN",447,,,0,,0,,,,,,1,0
1987,11,27,5,1445,1445,1559,1602,"PS",1784,,74,77,,-3,0,"SFO","SAN",447,,,0,,0,,,,,,3,0
1987,11,16,1,1945,1945,2104,2100,"PS",1790,,79,75,,4,0,"SFO","SNA",372,,,0,,0,,,,,,1,0
1987,11,23,1,1944,1945,2100,2100,"PS",1790,,76,75,,0,-1,"SFO","SNA",372,,,0,,0,,,,,,1,0
1987,11,9,1,1832,1831,2019,2012,"PS",1796,,107,101,,7,1,"PDX","SFO",550,,,0,,0,,,,,,0,0
